feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,target
-0.1545,32.2149,-1.1625,-2.6318,1.0882,-1.1624,-0.6132,8586,159.5004,2650,0.7831,0.2586,0.2336,-1.5979,14.0241,155
-0.5659,10.5349,2.3125,-0.4164,-0.3407,2.3126,0.4348,13572,172.4877,728,0.4328,1.6308,0.087,-0.8364,80.7973,37
-0.1237,2.1346,-0.6253,0.7436,0.0826,-0.6252,1.4442,9420,155.975,2912,1.7736,-1.4921,0.2301,0.1555,42.6577,187
-0.1782,33.6178,-0.2134,-1.0572,-0.4696,-0.2133,-1.012,14678,174.8706,1881,0.3684,-0.5216,0.19,1.406,51.474,97
-0.4382,41.2496,0.4947,-1.1814,-1.7109,0.4948,1.6967,14118,180.4403,900,-0.537,-0.0215,0.1099,-0.0723,90.8927,44
0.2369,7.7819,1.6365,-0.36,0.1842,1.6366,1.6127,8960,159.6377,3248,0.5193,0.6028,0.2566,-1.2307,-5.9261,197
-1.3258,-18.6868,0.194,0.3476,-0.4815,0.1941,0.712,14337,178.3139,435,-0.3477,-0.9617,0.0568,-0.8028,99.7557,18
1.1395,8.5765,0.8145,-0.4266,-0.1715,0.8146,2.3246,15036,178.5829,1536,0.117,-2.2057,0.1649,-0.3598,23.8387,105
0.094,78.881,-0.461,0.4034,-2.0345,-0.4609,0.5565,13321,174.4835,2860,1.495,-0.0749,0.2342,-1.1207,-5.9261,202
0.747,45.9429,0.7144,0.9682,0.456,0.7145,0.665,13680,180.0438,2500,0.0676,0.6221,0.2475,-0.5156,23.8387,118
-0.0894,14.0261,-1.232,-0.1345,-0.1397,-1.2319,-0.6348,16732,191.9043,1414,-1.071,-1.2242,0.1373,-1.1455,59.776,81
0.139,17.2164,0.7896,-0.281,0.0029,0.7897,-1.7898,19107,195.2193,792,0.9284,-1.5439,0.1011,1.0713,59.776,47
-0.2776,4.1154,-1.6166,-0.334,-1.7309,-1.6165,1.5004,15652,181.802,1023,0.6382,1.0294,0.117,0.1764,86.2761,49
-1.6486,8.8507,1.9097,-0.1275,-1.0545,1.9098,-1.453,15824,184.784,2856,0.9751,0.3997,0.2718,0.2441,4.0693,193
0.6386,27.7859,-0.5788,0.061,0.3988,-0.5787,-0.5143,12240,168.3307,1568,-0.5579,0.3088,0.1616,-0.0147,67.4808,76
-1.2923,31.0894,1.2526,2.6238,-1.0635,1.2527,-0.1081,10836,171.8173,324,1.8116,1.2454,0.0488,-0.9025,93.2361,13
1.3861,5.1342,-1.1598,0.0054,1.5885,-1.1597,-0.0933,13783,183.4053,946,0.3979,0.5935,0.1264,-1.0501,90.8927,34
-0.9967,11.1604,-1.27,-0.51,0.8266,-1.2699,0.9204,12212,174.6354,1485,2.4419,-1.5425,0.15,-0.2431,33.4151,77
-0.9848,46.317,1.6074,-0.0646,0.5501,1.6075,-0.8259,9638,158.7401,1170,0.936,-0.5033,0.1429,0.4265,74.5113,59
-0.4425,-2.8915,-0.545,-1.3832,1.2302,-0.5449,0.6042,17954,191.582,1287,0.7995,0.0969,0.13,-2.0534,51.474,71
-1.2731,30.9184,-0.9175,-0.3265,-1.353,-0.9174,-0.0693,7400,146.3015,2650,0.7096,-0.8058,0.2336,1.0767,14.0241,157
-1.2567,-2.4135,0.5008,0.1832,-0.4651,0.5009,-1.7279,9145,155.8768,1472,-0.7014,1.5118,0.172,0.6446,42.6577,73
0.0419,35.5551,0.8277,-0.3203,-0.1899,0.8278,0.3367,8690,158.7795,1520,1.23,-1.7973,0.1667,-1.3801,59.776,82
-0.4692,22.0814,0.8559,0.4136,-1.2012,0.856,-0.5304,19800,204.3388,2448,-0.4576,0.1234,0.233,-1.2808,4.0693,125
-1.2646,2.5988,-0.2985,0.6275,0.9492,-0.2984,2.0625,11323,170.6503,2205,-0.2371,-0.9549,0.1981,-0.8359,42.6577,133
-0.0187,-6.1081,-1.0585,-0.1156,0.7434,-1.0584,-0.1261,17280,194.0263,160,1.0791,-1.2809,0.0247,-1.0636,48.0205,6
-2.1394,15.1493,-0.7996,1.1454,0.5669,-0.7995,-1.0206,16920,190.0773,2860,-0.912,-0.3545,0.2342,2.1321,14.0241,169
0.4052,41.5549,2.1354,-0.8647,0.6985,2.1355,-0.317,10855,166.62,2328,-0.2822,1.1869,0.2449,-0.2452,14.0241,128
1.2716,0.7457,1.355,0.6178,0.1033,1.3551,-0.2435,14940,178.7424,1400,-1.2046,1.0567,0.1386,1.3009,59.776,83
-0.9703,11.4146,1.0935,-0.9664,0.4215,1.0936,-1.0181,10816,169.4048,968,0.0933,0.5234,0.1236,-0.9912,74.5113,48
1.5798,25.3962,0.5799,0.1286,-0.8553,0.58,1.1865,8904,162.2473,3306,1.0814,-0.297,0.2522,-0.0531,-25.64,232
-0.2954,8.6486,1.9578,-0.5804,-0.1901,1.9579,-0.1089,16456,180.7287,276,-0.6888,-0.0072,0.0323,-0.313,78.3879,13
-1.587,12.6798,0.7334,1.5411,-0.5195,0.7335,-0.6884,14904,181.7229,162,1.2553,-3.032,0.0244,1.5603,29.6369,6
1.0692,-13.5986,-0.037,-2.3199,0.0589,-0.0369,-0.6687,16104,180.8613,85,-1.0752,-0.2773,0.0116,-1.0605,0.0888,4
-0.9513,10.7158,-1.8451,-0.0412,-0.8086,-1.845,1.5822,11592,167.3683,2418,-1.1706,0.2185,0.2766,-1.7588,23.8387,125
0.4084,9.4455,-0.0457,0.3242,-1.0708,-0.0456,0.4171,8046,146.9109,2288,0.2273,-1.1675,0.2095,0.2753,33.4151,137
0.2019,-3.0642,-1.5056,0.7926,-0.0915,-1.5055,0.7391,10478,165.908,160,-0.3861,-0.0193,0.0247,0.0013,71.7975,7
-0.5799,39.4635,0.5303,0.9299,1.3199,0.5304,0.2863,9943,163.5695,2996,1.5478,1.1129,0.2593,-1.2054,4.0693,177
-1.1129,12.6994,1.9544,-0.1499,-0.1021,1.9545,-0.117,8532,159.362,2060,0.8835,0.8184,0.1923,-1.4511,42.6577,123
-0.4025,34.5261,-0.4558,-0.3916,0.3378,-0.4557,0.1607,10106,161.8334,1843,-0.2303,-0.4571,0.1939,-0.7792,42.6577,98
0.1179,-0.4734,0.5547,0.273,-0.4683,0.5548,0.2558,13552,174.1916,1632,-0.3337,0.0031,0.1553,-2.1765,59.776,93
-0.6764,4.4492,-2.2744,-0.7048,1.5141,-2.2743,1.2425,15624,186.8264,1034,1.0841,0.6869,0.1158,0.2007,67.4808,54
0.2209,24.5809,0.4827,-1.4154,1.3189,0.4828,-0.0979,18624,190.9865,3045,-0.067,0.386,0.2736,-0.5101,14.0241,217
-0.1197,23.35,-1.647,-0.0533,1.2072,-1.6469,0.2328,13680,170.6894,1632,0.836,-0.847,0.1553,-1.0342,42.6577,87
2.0421,-7.7048,0.2962,1.0791,0.997,0.2963,-0.8466,17472,190.4475,595,0.1884,0.3675,0.0814,-0.6171,94.6013,27
-0.9339,46.6739,0.2129,0.0643,-0.5629,0.213,-0.0587,7852,149.4346,1728,-0.2988,0.5206,0.1856,-2.0858,67.4808,90
-1.0867,20.7745,1.6419,0.3923,0.7203,1.642,-1.2316,11084,161.8333,2079,-1.502,0.3871,0.21,1.7244,51.474,114
0.3152,37.384,0.4511,1.4289,-0.7272,0.4512,0.6586,8949,157.0085,2808,0.3023,-0.0514,0.2571,-1.803,23.8387,162
0.5649,4.4898,0.3004,-0.3207,-0.9343,0.3005,-0.8189,9699,159.7433,2080,-0.72,0.3148,0.1905,-0.6997,4.0693,132
-0.7002,38.9564,-2.4079,0.5443,0.1525,-2.4078,1.8233,14299,180.7124,1960,-0.4868,-0.0561,0.202,0.1839,33.4151,92
1.628,19.2378,-0.5954,-1.0796,-0.3963,-0.5953,0.4755,18142,193.8917,430,-0.8353,1.0491,0.0575,-0.8228,98.56,16
1.1265,10.0334,1.4332,0.5984,0.6943,1.4333,0.5189,10240,160.6136,2996,-0.7431,2.952,0.2593,-0.6382,-15.8623,188
-0.8949,13.5734,1.2801,-0.989,0.2,1.2802,-1.5222,17280,193.0487,1824,1.0579,0.995,0.1959,0.029,33.4151,105
0.4405,-3.2102,-0.377,0.8309,0.011,-0.3769,-2.2788,15272,185.2885,855,0.2481,-0.5528,0.0938,0.4162,97.3645,54
1.3193,46.2656,-0.9058,0.6514,0.3422,-0.9057,0.6741,17381,189.3265,2808,-0.2766,-0.1071,0.2385,0.466,14.0241,174
0.1885,36.6459,-1.0339,-0.8153,2.3694,-1.0338,-1.8133,16896,193.6017,1222,-0.1567,-1.6812,0.1368,0.1416,67.4808,58
-0.7111,-12.8019,-0.1769,-0.9224,0.4015,-0.1768,-0.5777,14400,180.5091,1908,0.2083,0.1099,0.1682,-0.6237,51.474,109
0.3966,36.9077,0.2301,-1.2855,0.1585,0.2302,0.2278,13572,170.8805,2575,-1.1774,-0.6608,0.2404,-0.8839,14.0241,150
1.5034,47.6552,-1.7127,-0.6243,0.2507,-1.7126,1.3259,10106,164.4959,1683,-1.9241,0.8732,0.17,0.1347,23.8387,90
0.0288,28.1883,-0.0343,0.5384,-0.8891,-0.0342,1.0392,19206,191.4497,1568,-0.2189,0.3616,0.1616,-2.7132,51.474,113
-0.0522,17.0326,0.4213,2.6042,-1.6335,0.4214,0.3163,12975,177.754,2704,-1.4547,-0.6788,0.2476,-1.0321,4.0693,185
-0.7712,18.5005,0.8528,-0.992,0.1998,0.8529,-0.6207,8424,155.9786,880,0.1643,-0.8321,0.1124,-0.2249,97.3645,46
0.5396,6.4007,1.0685,-2.9992,0.1918,1.0686,0.7508,9338,158.4436,73,-0.0254,0.349,0.0135,-1.124,19.954,2
-1.4938,6.1957,1.4649,0.3356,2.0879,1.465,-1.1516,17955,191.1699,2568,-0.5396,-0.7549,0.2222,1.6266,-5.9261,210
-0.7644,27.1356,0.8003,0.557,0.9492,0.8004,0.4614,12312,172.1296,3219,1.0126,-1.3167,0.2589,-0.6566,-5.9261,202
-0.9577,-12.8926,-1.4036,-0.0091,0.8177,-1.4035,0.6586,12629,172.389,696,-0.8787,0.8359,0.0909,-0.0085,94.6013,27
0.4411,7.7121,-0.5581,0.7885,1.2711,-0.558,-1.2621,8424,156.9443,2220,-0.5883,1.7682,0.1786,-0.7431,51.474,140
0.8538,9.582,-0.9628,0.3805,2.5719,-0.9627,0.8638,20696,199.6643,1287,-0.5867,-0.2161,0.13,0.9461,80.7973,67
-1.2617,12.4863,0.1817,-1.147,0.7741,0.1818,-0.0921,9006,160.9894,1919,-0.9456,-3.2298,0.1863,0.5327,59.776,111
1.0568,19.4605,0.6471,0.1755,-0.7011,0.6472,-0.6205,9982,160.4972,2889,0.7327,-0.7366,0.25,1.0896,-35.1615,172
1.3877,11.4729,-0.82,0.6665,0.945,-0.8199,1.1564,12580,170.1752,1692,1.4114,-1.6116,0.1895,0.7284,59.776,105
-1.1144,36.0197,-2.8612,-0.8716,-0.7859,-2.8611,-0.5689,12638,178.2148,1683,-0.1195,-0.8424,0.17,-0.8314,51.474,91
-0.0373,32.8719,-1.3068,-1.2111,-0.2107,-1.3067,1.2235,14924,182.731,704,-1.4986,-0.1102,0.0899,2.002,86.2761,23
0.276,9.5532,1.2304,0.0725,0.0501,1.2305,0.2486,11115,170.3673,1012,-1.9323,-0.0572,0.1183,-0.9633,90.8927,56
-1.8528,8.2449,-0.5456,-0.6703,-1.4611,-0.5455,-0.7332,9322,159.8882,1012,0.4654,-0.4887,0.1183,0.2357,80.7973,56
0.1912,-0.4414,1.7542,-0.121,-0.1575,1.7543,1.2295,16740,187.7033,744,-1.1772,0.282,0.0851,1.2059,90.8927,44
0.2453,9.6729,-1.252,-0.2095,0.3269,-1.2519,0.7737,11661,169.965,336,0.0809,-0.7222,0.0471,0.4702,96.3795,17
1.1195,12.4655,-1.7555,-0.4398,-0.8755,-1.7554,0.8646,19594,193.5998,332,-0.8241,-0.1517,0.0476,-0.4771,89.161,16
-0.1045,-10.7057,-1.1017,-0.7102,0.1044,-1.1016,-2.3311,18720,192.719,1372,-1.3637,0.4349,0.1414,-1.109,67.4808,68
1.3608,21.4278,0.4484,-0.5334,-0.2681,0.4485,0.0019,10624,165.8784,2575,-0.575,-1.4539,0.2404,1.4498,14.0241,149
-0.4381,-4.8731,-0.6078,-1.0073,1.4755,-0.6077,-0.3818,13858,170.3678,2289,-0.9753,-0.6968,0.1909,-0.871,23.8387,166
-1.1607,1.9605,-0.7054,0.405,-1.3419,-0.7053,-0.2659,12312,168.022,870,-0.0929,-1.0132,0.1136,-2.0836,86.2761,42
-1.1804,35.2395,-0.1211,1.6022,-0.7893,-0.121,0.2477,10112,157.9498,2266,0.846,-0.268,0.2115,0.2964,14.0241,109
-0.5579,6.4347,0.6161,0.4398,1.8059,0.6162,0.0504,17108,185.6907,1034,0.2999,-1.106,0.1158,-0.7321,90.8927,45
0.5539,2.1427,-1.0946,-0.0888,1.4672,-1.0945,0.0632,16643,185.4138,1092,1.0004,-1.4395,0.1304,1.3068,67.4808,65
0.4552,-33.9114,0.5389,0.8009,1.085,0.539,-1.0814,10692,164.1778,312,0.4365,1.7928,0.0506,1.5044,84.1951,17
0.7181,-1.6423,-0.0392,0.2755,1.0383,-0.0391,-0.299,16016,183.307,170,0.2623,0.3942,0.0233,-0.4206,39.0236,8
-1.3006,34.945,-0.7559,0.7788,0.4459,-0.7558,-0.7848,17017,186.0214,1260,0.4203,-0.0007,0.1538,-1.6343,51.474,71
-0.3387,36.4442,0.314,-1.164,0.9405,0.3141,-0.4943,15355,185.3311,2652,1.3954,-1.1612,0.2524,-0.3285,23.8387,125
-0.5285,19.4507,0.3752,-0.5118,0.5944,0.3753,-1.9397,14175,172.9266,276,-0.231,0.5926,0.0323,-0.4659,84.1951,11
-0.0566,20.0009,0.9376,0.6535,-0.4287,0.9377,-1.6026,12460,180.2819,846,1.21,0.5629,0.0947,0.5825,99.9547,35
0.0331,23.8274,0.6278,0.5877,-0.07,0.6279,-1.8849,9006,157.5952,2046,-0.0897,0.6528,0.234,1.5762,14.0241,126
-1.5814,38.6855,1.3765,-0.7541,-0.0162,1.3766,0.2715,16653,181.1616,2600,0.3584,-0.1611,0.2381,-0.081,14.0241,181
-1.453,29.6531,-0.2156,-1.2163,1.1354,-0.2155,-1.2284,9821,163.3681,2889,-0.2811,1.5791,0.25,-1.068,-15.8623,176
-1.5953,27.6164,-0.9528,-0.1088,-1.2107,-0.9527,-1.9698,8415,151.2551,2142,1.2913,0.3582,0.2039,-1.0942,42.6577,125
1.4489,11.6882,-0.4022,1.6378,-1.0723,-0.4021,0.7464,10584,168.731,1862,-0.0031,0.4504,0.1919,0.1276,33.4151,96
0.8109,23.4078,1.5603,-0.2378,-1.639,1.5604,-1.5105,9638,158.1324,680,0.86,2.0595,0.093,-1.5828,97.3645,31
0.1198,-0.4006,0.7119,1.4261,-0.5947,0.712,0.3516,10647,166.9773,162,1.2213,-1.1807,0.0244,-0.9819,19.954,7
0.5218,24.5807,1.521,0.8815,0.1839,1.5211,0.0035,9821,157.8819,2650,0.5486,0.5954,0.2336,-0.3057,4.0693,157
0.3871,26.8261,0.1093,0.4908,1.108,0.1094,-0.0109,17654,192.9146,3240,0.8837,1.4702,0.2752,-0.0372,4.0693,221
-0.6212,21.9892,2.3138,1.4192,-0.7586,2.3139,1.7069,14000,173.2198,80,-1.3765,-1.7759,0.0123,-0.8326,10.0717,4
-0.7062,29.248,0.9423,1.3379,-2.2847,0.9424,-0.3029,15725,185.0736,2808,1.7832,-0.0258,0.2385,0.5842,4.0693,165
-0.0139,35.6262,0.3745,0.7209,1.1973,0.3746,-0.0858,17927,195.7609,1116,-0.4357,-0.6285,0.1277,0.1179,67.4808,49
-0.1549,0.2325,0.2635,1.7481,-0.5609,0.2636,0.0951,11900,171.1409,1128,-0.9111,0.9531,0.1263,-0.1583,90.8927,65
0.3641,37.1424,-0.7272,-0.257,1.5898,-0.7271,-0.4379,10332,164.3339,1358,0.5186,0.407,0.1429,0.9954,67.4808,82
0.8017,1.5412,-0.7341,1.0932,-0.5097,-0.734,-0.7887,17010,183.9711,552,1.8828,-0.9729,0.0645,-1.0831,99.9547,28
-1.0411,43.3509,1.2815,0.8509,-1.1534,1.2816,0.5555,9858,160.0225,86,0.0287,0.0863,0.0115,1.4674,0.0888,4
1.13,21.8263,-0.2751,-1.4893,0.6811,-0.275,-0.8981,20806,200.4352,1365,-0.1305,-1.7353,0.163,0.2019,67.4808,76
-1.6079,29.395,-0.6855,0.8928,0.1541,-0.6854,-1.8415,16192,186.2329,819,1.8571,-0.5321,0.0978,0.8525,86.2761,38
0.3974,38.699,1.1893,0.4824,-0.8387,1.1894,0.3328,13983,174.7694,3180,-1.0544,0.5907,0.2804,0.1155,-5.9261,190
2.3193,-9.5878,-0.5013,0.6902,-0.4939,-0.5012,0.1515,15725,183.8694,873,0.7002,-0.7416,0.0918,-0.0552,86.2761,40
0.7181,-3.615,1.2899,0.5213,1.6394,1.29,1.8953,12975,170.8644,1092,0.4206,0.7558,0.1304,0.7503,67.4808,54
-0.6508,4.909,0.4203,-0.91,-0.0256,0.4204,0.7502,17204,187.6127,2000,-0.4719,0.3341,0.198,-1.2067,33.4151,131
-1.3289,12.8387,-0.414,-1.274,-0.3807,-0.4139,1.7677,12876,173.8366,3080,2.5826,-0.2011,0.2523,-0.4119,-5.9261,210
-0.3232,-2.4408,1.1911,-0.1324,0.1674,1.1912,1.6692,12702,174.3174,1581,0.8862,-0.1185,0.1809,-0.8089,33.4151,82
1.0643,19.6222,-2.3353,0.0195,-1.6826,-2.3352,-0.4574,12384,173.6521,2444,0.5021,0.9275,0.2737,-1.2848,14.0241,114
-1.356,0.3602,2.5745,-0.8174,-1.4844,2.5746,-0.0365,10080,160.7661,1222,-0.7011,1.4212,0.1368,0.6351,74.5113,66
0.1389,-9.2588,-0.2618,0.4248,-0.6978,-0.2617,-1.6574,15910,186.1466,900,0.3038,-0.2673,0.1099,0.4358,90.8927,40
-0.0477,46.0732,-0.5139,-0.4549,-0.2436,-0.5138,0.3349,17204,187.2285,2943,-1.7408,2.4388,0.2455,-0.2439,-15.8623,212
1.4414,-5.5751,-1.1619,0.2372,0.6219,-1.1618,-1.1896,14220,181.4191,2400,-0.2282,-0.1774,0.2376,0.9349,14.0241,136
-0.5335,30.8189,0.8727,-0.6836,-0.8768,0.8728,1.6774,10624,168.0579,1824,0.8374,0.8573,0.1959,1.0044,33.4151,102
0.5045,17.3958,0.2919,0.0264,0.068,0.292,0.6531,15385,179.2367,2244,0.6383,0.1246,0.2136,1.1376,4.0693,177
-0.759,15.5724,0.3264,0.108,1.1909,0.3265,0.3764,12654,169.7196,1485,0.355,1.3477,0.15,1.3065,51.474,75
-0.821,33.5746,-0.6056,-0.5999,1.1176,-0.6055,0.2008,13024,173.069,1536,-0.8946,-2.4978,0.1649,-0.1805,51.474,80
-0.8808,14.3039,0.3672,-0.7827,-0.2677,0.3673,-0.5979,16732,188.8315,588,-1.3465,1.4056,0.0824,0.7847,99.155,21
0.6104,4.6262,-0.2076,0.7479,-0.6223,-0.2075,-1.9734,16653,186.726,2828,-1.1859,3.0753,0.2745,1.7794,-15.8623,152
-1.1378,4.1302,0.3309,-0.0995,-0.2327,0.331,-0.0825,16368,186.0227,410,1.9877,1.5762,0.0602,-0.1514,99.7557,15
-0.0483,31.3414,3.0164,-0.9569,0.0924,3.0165,0.1244,11764,174.9987,2650,-1.8245,0.1866,0.2336,1.3984,23.8387,157
0.0725,30.5927,-1.1027,-0.1863,0.4886,-1.1026,-0.9453,11832,172.5287,3103,-0.0637,-0.35,0.2685,-0.1762,23.8387,175
0.7038,5.0098,-2.4175,0.4517,0.0139,-2.4174,-0.6023,11088,165.7599,2266,-1.2025,0.3545,0.2115,1.3719,4.0693,121
-0.3734,25.1587,1.3703,0.2748,-0.2286,1.3704,-0.8772,12384,171.2309,1470,-1.6482,2.1074,0.1515,-0.0952,67.4808,80
0.1568,-1.047,-0.636,0.3298,0.114,-0.6359,-0.1905,15394,179.7979,400,-0.3821,-1.4205,0.0617,1.9746,98.56,18
-0.7948,10.3125,1.0881,-1.3032,0.4631,1.0882,1.1723,9177,163.1282,3103,1.2316,-0.9853,0.2685,1.9339,4.0693,185
-1.2183,-2.0544,-0.0906,0.8168,0.9771,-0.0905,-2.1291,11288,165.8129,1615,0.2413,0.451,0.1771,-1.734,67.4808,93
0.6902,13.5802,-0.9726,1.5606,-0.5142,-0.9725,-1.7714,8360,151.7985,2184,-1.8941,-0.1547,0.2,-0.4744,51.474,113
0.229,5.6514,1.6474,2.1771,1.7659,1.6475,0.4236,19584,192.9958,76,-0.327,-0.1232,0.013,-0.5007,10.0717,1
-0.9967,20.4365,0.5376,-0.0768,-1.3985,0.5377,0.9535,11560,171.155,1500,0.4247,-2.2252,0.1485,-0.5214,59.776,82
0.7039,22.3302,-2.6332,-0.0669,0.6881,-2.6331,-0.8717,17298,183.2161,2415,0.7027,-0.7685,0.217,-0.9879,33.4151,145
-1.3181,-8.304,0.2584,0.3016,-0.3049,0.2585,0.9242,16984,189.187,546,-0.8624,0.0696,0.0652,0.1377,94.6013,21
0.553,11.8815,-0.596,2.0422,0.3882,-0.5959,-1.755,9381,159.9217,728,-0.435,-1.1108,0.087,-0.5448,86.2761,36
-0.6036,1.9206,1.7514,0.1876,1.3245,1.7515,-0.0615,7497,146.2951,1615,-1.0763,0.2223,0.1771,-0.036,33.4151,85
-0.7358,19.2742,-1.6206,-1.5893,-0.3816,-1.6205,0.3494,12528,174.519,2369,1.1316,-1.3389,0.2212,0.1535,33.4151,133
0.6174,4.6277,-0.2781,0.3833,-0.9054,-0.278,1.3713,10458,163.0484,900,1.6386,-0.7182,0.1099,-0.4632,94.6013,41
0.9036,14.9583,-0.4474,0.9191,-2.4793,-0.4473,-0.6896,11115,173.2013,656,1.5667,-0.4068,0.0964,0.8232,94.6013,30
-0.037,4.107,-0.7606,0.9316,-0.8727,-0.7605,-0.5784,11524,174.2504,2424,0.496,-0.8589,0.2353,-0.3007,23.8387,128
-0.3918,26.6434,0.7075,-1.3491,-2.1309,0.7076,0.1174,11180,175.2094,2205,-0.3105,0.2771,0.1981,-1.6054,23.8387,128
0.5785,-21.011,1.225,-2.1058,0.2918,1.2251,0.5352,15106,185.2566,1104,-1.4938,0.7737,0.129,0.7542,42.6577,61
-1.2341,31.4907,1.3568,-1.0773,0.385,1.3569,0.5108,11857,165.5099,2000,0.446,0.0259,0.198,2.1251,33.4151,117
-0.4155,-14.7598,-0.4278,-0.1981,-0.7253,-0.4277,-0.9521,19404,197.0439,2600,-0.4318,-1.2464,0.2381,-0.2768,-5.9261,191
-0.3139,26.3977,0.5637,-0.5315,0.1381,0.5638,-0.419,20502,202.4155,1919,0.2524,-0.6082,0.1863,-0.6496,42.6577,120
-0.2994,38.0778,1.1317,-0.163,0.0751,1.1318,0.9798,13167,168.7377,728,-0.2784,1.0274,0.087,0.062,94.6013,35
1.8518,-2.9695,0.4079,0.4958,0.3599,0.408,1.2065,14118,180.8645,1128,0.1836,-0.5009,0.1263,0.5921,59.776,62
1.1249,18.9166,0.5788,0.6009,1.8669,0.5789,1.3111,10521,163.969,2520,-0.6313,-0.8485,0.2264,2.1362,4.0693,142
-0.5549,-2.208,0.2634,-0.834,-0.1026,0.2635,-0.1969,18432,193.3571,336,-0.8761,-0.5329,0.0471,-0.8915,93.2361,12
-1.1415,15.4455,0.5112,-2.1881,-0.7242,0.5113,0.2025,18236,185.9684,1717,0.7766,-1.3605,0.1667,-0.8833,23.8387,112
0.139,21.2005,0.7694,2.6213,-1.9216,0.7695,0.5242,10017,156.7962,3219,0.5062,-1.9799,0.2589,0.3048,-5.9261,193
-2.1908,36.7041,1.2034,-0.7846,1.1771,1.2035,-1.9338,18620,188.9848,3335,-1.0436,0.3785,0.25,1.0482,-5.9261,252
-1.0329,22.4573,-0.0035,-2.2522,2.1462,-0.0034,0.9049,9222,160.0653,1552,-2.3108,-0.1202,0.1633,0.5036,51.474,81
1.3652,15.8522,2.1418,-1.4377,0.4501,2.1419,1.268,11088,166.6468,1068,0.2347,-0.6433,0.1333,-1.2775,80.7973,56
-1.2554,8.1163,-0.1863,-0.5027,0.3568,-0.1862,-0.2871,10206,160.2756,2507,1.317,0.1105,0.2091,-0.0593,-5.9261,147
-0.8103,35.9702,-0.0158,-0.8242,-1.1184,-0.0157,2.1246,9796,155.4917,1001,0.8449,0.1612,0.1196,-0.094,86.2761,42
0.538,7.7927,-0.5375,0.2677,0.0616,-0.5374,-0.8872,10304,161.287,1350,-0.2062,0.9045,0.1648,2.2498,67.4808,66
0.6578,10.9997,0.8291,-0.0764,0.2116,0.8292,0.2784,14857,180.3233,1976,0.2423,1.2036,0.181,0.2042,23.8387,109
-0.4459,40.5221,1.3608,-2.0014,-0.1059,1.3609,0.1456,10240,162.1559,2112,0.8485,1.7608,0.2268,-1.0122,4.0693,112
0.1241,6.5182,0.5646,-0.8061,-0.1862,0.5647,0.8636,7956,151.2839,316,0.0482,0.0392,0.05,0.9844,89.161,14
-1.8128,-7.4213,-0.7691,0.7611,0.2605,-0.769,-0.6506,14960,188.6918,1032,-0.6302,-0.6517,0.1379,0.0645,67.4808,49
0.0453,5.125,2.0686,1.298,0.7458,2.0687,-0.5194,11323,172.5545,2940,-0.4778,0.1597,0.2642,1.6492,-35.1615,167
0.5335,5.4534,-1.1157,-0.1894,-0.0041,-1.1156,1.3052,15521,183.5316,510,0.0969,-0.565,0.0698,-0.4554,99.7557,30
0.7628,11.7009,-0.0745,-0.8293,1.6619,-0.0744,0.1596,11492,167.1765,1316,-0.1066,0.4253,0.1474,-0.6376,51.474,58
-0.685,33.1924,0.1723,-1.8339,-1.6072,0.1724,0.8758,9063,159.2065,756,-1.4064,1.1716,0.1059,-0.5048,97.3645,37
0.3324,10.0783,-0.4463,-1.4296,0.3443,-0.4462,0.4185,11730,165.3706,148,0.8508,-1.6405,0.0267,0.5505,29.6369,3
-0.0965,49.5883,1.5842,1.4269,0.5652,1.5843,-0.7026,9016,161.7448,2068,-0.2016,-0.4109,0.2316,-0.9231,33.4151,106
0.2851,10.6391,0.725,2.4019,0.2452,0.7251,1.269,10332,165.608,1209,0.9196,-1.4328,0.1383,-0.3651,59.776,57
0.535,15.591,-1.9368,-0.0492,-0.4587,-1.9367,0.6143,18050,186.8951,425,-0.5596,0.724,0.0581,-0.0948,89.161,18
-1.3521,-16.5594,-1.4727,-0.6775,-1.3945,-1.4726,1.3381,12567,175.8362,574,0.8344,-0.5584,0.0843,-0.7441,99.9547,22
-0.2929,21.0002,1.4695,0.9677,-0.1908,1.4696,0.703,13248,180.894,1496,-0.0206,-1.5542,0.191,-0.4966,33.4151,71
0.735,32.1098,-0.2501,-0.6412,-0.0893,-0.25,1.153,12888,178.1666,3190,-0.6831,-0.3841,0.2613,0.2976,-5.9261,194
0.4603,10.3474,0.5345,-0.7122,-0.4937,0.5346,-2.9968,16643,185.7779,2369,-0.1393,0.5956,0.2212,-1.4958,14.0241,132
1.5842,31.5343,-1.61,-0.1332,-0.6528,-1.6099,-0.1983,7301,148.8231,2222,0.0642,-1.8956,0.2157,-1.3642,14.0241,125
-1.7002,15.0995,-0.5158,2.5399,0.1824,-0.5157,-0.1378,14080,176.0956,810,-0.8122,-1.3655,0.0989,-0.4903,86.2761,40
-0.1088,9.994,0.0497,1.4592,-1.9237,0.0498,-1.1389,14742,183.6167,1674,-0.3914,-0.3404,0.1915,0.6737,33.4151,80
2.3036,29.6716,1.1744,-1.2019,-0.1061,1.1745,0.5503,8690,160.3502,1568,-0.2749,0.7521,0.1616,-1.6316,23.8387,91
